DIM_GEO_CODE_M49,GEO_NAME_SHORT,DIM_TIME,DIM_SEX,DIM_AGE,DIM_VALUE_TYPE,VALUE_NUMERIC,VALUE_COMMENTS,DIM_PUBLISH_STATE_CODE
484,Mexico,2007,Female,10 to 14 years,RATE_PER_1000,1.64,Registration National Statistics & WPP2022,PUBLISHED
484,Mexico,2010,Female,10 to 14 years,RATE_PER_1000,1.7,Registration National Statistics & WPP2022,PUBLISHED
484,Mexico,2002,Female,10 to 14 years,RATE_PER_1000,1.63,Registration National Statistics & WPP2022,PUBLISHED
484,Mexico,2008,Female,10 to 14 years,RATE_PER_1000,1.71,Registration National Statistics & WPP2022,PUBLISHED
496,Mongolia,2008,Female,10 to 14 years,RATE_PER_1000,0,Registration National Statistics & WPP2022,PUBLISHED
496,Mongolia,2009,Female,10 to 14 years,RATE_PER_1000,0,Registration National Statistics & WPP2022,PUBLISHED
496,Mongolia,2010,Female,10 to 14 years,RATE_PER_1000,0,Registration National Statistics & WPP2022,PUBLISHED
496,Mongolia,2007,Female,10 to 14 years,RATE_PER_1000,0,Registration National Statistics & WPP2022,PUBLISHED
496,Mongolia,2006,Female,10 to 14 years,RATE_PER_1000,0,Registration National Statistics & WPP2022,PUBLISHED
496,Mongolia,2003,Female,10 to 14 years,RATE_PER_1000,0,Registration National Statistics & WPP2022,PUBLISHED
496,Mongolia,2004,Female,10 to 14 years,RATE_PER_1000,0,Registration National Statistics & WPP2022,PUBLISHED
496,Mongolia,2005,Female,10 to 14 years,RATE_PER_1000,0,Registration National Statistics & WPP2022,PUBLISHED
496,Mongolia,2016,Female,10 to 14 years,RATE_PER_1000,0,Registration National Statistics & WPP2022,PUBLISHED
496,Mongolia,2020,Female,10 to 14 years,RATE_PER_1000,0.09,Registration National Statistics & WPP2022,PUBLISHED
496,Mongolia,2011,Female,10 to 14 years,RATE_PER_1000,0,Registration National Statistics & WPP2022,PUBLISHED
496,Mongolia,2012,Female,10 to 14 years,RATE_PER_1000,0,Registration National Statistics & WPP2022,PUBLISHED
496,Mongolia,2013,Female,10 to 14 years,RATE_PER_1000,0,Registration National Statistics & WPP2022,PUBLISHED
496,Mongolia,2014,Female,10 to 14 years,RATE_PER_1000,0,Registration National Statistics & WPP2022,PUBLISHED
496,Mongolia,2015,Female,10 to 14 years,RATE_PER_1000,0,Registration National Statistics & WPP2022,PUBLISHED
498,Republic of Moldova,2011,Female,10 to 14 years,RATE_PER_1000,0.07,Registration Eurostat,PUBLISHED
498,Republic of Moldova,2020,Female,10 to 14 years,RATE_PER_1000,0.1,Registration National Statistics & WPP2022,PUBLISHED
498,Republic of Moldova,2018,Female,10 to 14 years,RATE_PER_1000,0.07,Registration National Statistics & WPP2022,PUBLISHED
498,Republic of Moldova,2016,Female,10 to 14 years,RATE_PER_1000,0.13,Registration National Statistics & WPP2022,PUBLISHED
498,Republic of Moldova,2000,Female,10 to 14 years,RATE_PER_1000,0.1,Registration National Statistics & WPP2022,PUBLISHED
498,Republic of Moldova,2001,Female,10 to 14 years,RATE_PER_1000,0.11,Registration National Statistics & WPP2022,PUBLISHED
498,Republic of Moldova,2004,Female,10 to 14 years,RATE_PER_1000,0.07,Registration National Statistics & WPP2022,PUBLISHED
498,Republic of Moldova,2003,Female,10 to 14 years,RATE_PER_1000,0.11,Registration National Statistics & WPP2022,PUBLISHED
498,Republic of Moldova,2002,Female,10 to 14 years,RATE_PER_1000,0.07,Registration National Statistics & WPP2022,PUBLISHED
498,Republic of Moldova,2009,Female,10 to 14 years,RATE_PER_1000,0.09,Registration Eurostat,PUBLISHED
498,Republic of Moldova,2010,Female,10 to 14 years,RATE_PER_1000,0.07,Registration Eurostat,PUBLISHED
499,Montenegro,2021,Female,10 to 14 years,RATE_PER_1000,0.11,Registration National Statistics & WPP2022,PUBLISHED
499,Montenegro,2008,Female,10 to 14 years,RATE_PER_1000,0.24,Registration Eurostat,PUBLISHED
499,Montenegro,2010,Female,10 to 14 years,RATE_PER_1000,0.25,Registration Eurostat,PUBLISHED
499,Montenegro,2003,Female,10 to 14 years,RATE_PER_1000,0,Registration National Statistics & WPP2022,PUBLISHED
499,Montenegro,2004,Female,10 to 14 years,RATE_PER_1000,0.09,Registration National Statistics & WPP2022,PUBLISHED
499,Montenegro,2005,Female,10 to 14 years,RATE_PER_1000,0.14,Registration Eurostat,PUBLISHED
499,Montenegro,2016,Female,10 to 14 years,RATE_PER_1000,0.17,Registration Eurostat,PUBLISHED
499,Montenegro,2017,Female,10 to 14 years,RATE_PER_1000,0.11,Registration Eurostat,PUBLISHED
499,Montenegro,2000,Female,10 to 14 years,RATE_PER_1000,0,Registration National Statistics & WPP2022,PUBLISHED
499,Montenegro,2020,Female,10 to 14 years,RATE_PER_1000,0.11,Registration Eurostat,PUBLISHED
499,Montenegro,2019,Female,10 to 14 years,RATE_PER_1000,0.11,Registration Eurostat,PUBLISHED
499,Montenegro,2011,Female,10 to 14 years,RATE_PER_1000,0.25,Registration Eurostat,PUBLISHED
499,Montenegro,2013,Female,10 to 14 years,RATE_PER_1000,0.15,Registration Eurostat,PUBLISHED
499,Montenegro,2014,Female,10 to 14 years,RATE_PER_1000,0.16,Registration Eurostat,PUBLISHED
499,Montenegro,2015,Female,10 to 14 years,RATE_PER_1000,0.11,Registration Eurostat,PUBLISHED
504,Morocco,2018,Female,10 to 14 years,RATE_PER_1000,0.01,Registration National Statistics & WPP2022,PUBLISHED
504,Morocco,2000,Female,10 to 14 years,RATE_PER_1000,0.42,Registration National Statistics & WPP2022,PUBLISHED
504,Morocco,2001,Female,10 to 14 years,RATE_PER_1000,0.62,Registration National Statistics & WPP2022,PUBLISHED
504,Morocco,2002,Female,10 to 14 years,RATE_PER_1000,0.1,Morocco 2003-2004 Demographic and Health Survey,PUBLISHED
504,Morocco,2008,Female,10 to 14 years,RATE_PER_1000,0.26,Morocco 2011 Enquête Nationale sur la Population et la Santé Familiale,PUBLISHED
504,Morocco,2009,Female,10 to 14 years,RATE_PER_1000,0.12,Morocco 2011 Enquête Nationale sur la Population et la Santé Familiale,PUBLISHED
508,Mozambique,2009,Female,10 to 14 years,RATE_PER_1000,5.75,Mozambique 2011 Demographic and Health Survey,PUBLISHED
508,Mozambique,2010,Female,10 to 14 years,RATE_PER_1000,5.52,Mozambique 2011 Demographic and Health Survey,PUBLISHED
508,Mozambique,2007,Female,10 to 14 years,RATE_PER_1000,8.7,Mozambique 2008 Multiple Indicator Cluster Survey,PUBLISHED
508,Mozambique,2006,Female,10 to 14 years,RATE_PER_1000,8.76,Mozambique 2008 Multiple Indicator Cluster Survey,PUBLISHED
508,Mozambique,2004,Female,10 to 14 years,RATE_PER_1000,12.26,Mozambique 2008 Multiple Indicator Cluster Survey,PUBLISHED
508,Mozambique,2002,Female,10 to 14 years,RATE_PER_1000,9.86,Mozambique 2003 Demographic and Health Survey,PUBLISHED
508,Mozambique,2016,Female,10 to 14 years,RATE_PER_1000,4.43,Mozambique 2018 Malaria Indicators Survey,PUBLISHED
508,Mozambique,2015,Female,10 to 14 years,RATE_PER_1000,9.65,Mozambique 2018 Malaria Indicators Survey,PUBLISHED
508,Mozambique,2013,Female,10 to 14 years,RATE_PER_1000,11.97,Mozambique 2015 HIV-AIDS Indicator Survey,PUBLISHED
512,Oman,2013,Female,10 to 14 years,RATE_PER_1000,0,Registration National Statistics & WPP2022,PUBLISHED
512,Oman,2015,Female,10 to 14 years,RATE_PER_1000,0,Registration National Statistics & WPP2022,PUBLISHED
512,Oman,2014,Female,10 to 14 years,RATE_PER_1000,0,Registration National Statistics & WPP2022,PUBLISHED
512,Oman,2012,Female,10 to 14 years,RATE_PER_1000,0,Registration National Statistics & WPP2022,PUBLISHED
512,Oman,2011,Female,10 to 14 years,RATE_PER_1000,0,Registration National Statistics & WPP2022,PUBLISHED
512,Oman,2016,Female,10 to 14 years,RATE_PER_1000,0,Registration National Statistics & WPP2022,PUBLISHED
512,Oman,2017,Female,10 to 14 years,RATE_PER_1000,0,Registration National Statistics & WPP2022,PUBLISHED
512,Oman,2018,Female,10 to 14 years,RATE_PER_1000,0,Registration National Statistics & WPP2022,PUBLISHED
512,Oman,2019,Female,10 to 14 years,RATE_PER_1000,0.03,Registration National Statistics & WPP2022,PUBLISHED
512,Oman,2020,Female,10 to 14 years,RATE_PER_1000,0.07,Registration National Statistics & WPP2022,PUBLISHED
512,Oman,2006,Female,10 to 14 years,RATE_PER_1000,0.22,Registration National Statistics & WPP2022,PUBLISHED
512,Oman,2010,Female,10 to 14 years,RATE_PER_1000,0,Registration National Statistics & WPP2022,PUBLISHED
512,Oman,2021,Female,10 to 14 years,RATE_PER_1000,0.05,Registration National Statistics & WPP2022,PUBLISHED
513,Europe and Northern America,2023,Female,10 to 14 years,RATE_PER_1000,0.11,"United Nations, Department of Economic and Social Affairs, Population Division (2022). World Population Prospects: The 2022 Revision, custom data acquired via website.",PUBLISHED
513,Europe and Northern America,2022,Female,10 to 14 years,RATE_PER_1000,0.12,"United Nations, Department of Economic and Social Affairs, Population Division (2022). World Population Prospects: The 2022 Revision, custom data acquired via website.",PUBLISHED
513,Europe and Northern America,2010,Female,10 to 14 years,RATE_PER_1000,0.36,"United Nations, Department of Economic and Social Affairs, Population Division (2022). World Population Prospects: The 2022 Revision, custom data acquired via website.",PUBLISHED
513,Europe and Northern America,2009,Female,10 to 14 years,RATE_PER_1000,0.45,"United Nations, Department of Economic and Social Affairs, Population Division (2022). World Population Prospects: The 2022 Revision, custom data acquired via website.",PUBLISHED
513,Europe and Northern America,2008,Female,10 to 14 years,RATE_PER_1000,0.48,"United Nations, Department of Economic and Social Affairs, Population Division (2022). World Population Prospects: The 2022 Revision, custom data acquired via website.",PUBLISHED
513,Europe and Northern America,2007,Female,10 to 14 years,RATE_PER_1000,0.48,"United Nations, Department of Economic and Social Affairs, Population Division (2022). World Population Prospects: The 2022 Revision, custom data acquired via website.",PUBLISHED
513,Europe and Northern America,2006,Female,10 to 14 years,RATE_PER_1000,0.46,"United Nations, Department of Economic and Social Affairs, Population Division (2022). World Population Prospects: The 2022 Revision, custom data acquired via website.",PUBLISHED
513,Europe and Northern America,2002,Female,10 to 14 years,RATE_PER_1000,0.46,"United Nations, Department of Economic and Social Affairs, Population Division (2022). World Population Prospects: The 2022 Revision, custom data acquired via website.",PUBLISHED
513,Europe and Northern America,2000,Female,10 to 14 years,RATE_PER_1000,0.51,"United Nations, Department of Economic and Social Affairs, Population Division (2022). World Population Prospects: The 2022 Revision, custom data acquired via website.",PUBLISHED
513,Europe and Northern America,2001,Female,10 to 14 years,RATE_PER_1000,0.48,"United Nations, Department of Economic and Social Affairs, Population Division (2022). World Population Prospects: The 2022 Revision, custom data acquired via website.",PUBLISHED
513,Europe and Northern America,2003,Female,10 to 14 years,RATE_PER_1000,0.44,"United Nations, Department of Economic and Social Affairs, Population Division (2022). World Population Prospects: The 2022 Revision, custom data acquired via website.",PUBLISHED
513,Europe and Northern America,2004,Female,10 to 14 years,RATE_PER_1000,0.45,"United Nations, Department of Economic and Social Affairs, Population Division (2022). World Population Prospects: The 2022 Revision, custom data acquired via website.",PUBLISHED
513,Europe and Northern America,2005,Female,10 to 14 years,RATE_PER_1000,0.45,"United Nations, Department of Economic and Social Affairs, Population Division (2022). World Population Prospects: The 2022 Revision, custom data acquired via website.",PUBLISHED
513,Europe and Northern America,2021,Female,10 to 14 years,RATE_PER_1000,0.08,"United Nations, Department of Economic and Social Affairs, Population Division (2022). World Population Prospects: The 2022 Revision, custom data acquired via website.",PUBLISHED
513,Europe and Northern America,2020,Female,10 to 14 years,RATE_PER_1000,0.07,"United Nations, Department of Economic and Social Affairs, Population Division (2022). World Population Prospects: The 2022 Revision, custom data acquired via website.",PUBLISHED
513,Europe and Northern America,2019,Female,10 to 14 years,RATE_PER_1000,0.05,"United Nations, Department of Economic and Social Affairs, Population Division (2022). World Population Prospects: The 2022 Revision, custom data acquired via website.",PUBLISHED
513,Europe and Northern America,2018,Female,10 to 14 years,RATE_PER_1000,0.05,"United Nations, Department of Economic and Social Affairs, Population Division (2022). World Population Prospects: The 2022 Revision, custom data acquired via website.",PUBLISHED
513,Europe and Northern America,2017,Female,10 to 14 years,RATE_PER_1000,0.07,"United Nations, Department of Economic and Social Affairs, Population Division (2022). World Population Prospects: The 2022 Revision, custom data acquired via website.",PUBLISHED
513,Europe and Northern America,2016,Female,10 to 14 years,RATE_PER_1000,0.1,"United Nations, Department of Economic and Social Affairs, Population Division (2022). World Population Prospects: The 2022 Revision, custom data acquired via website.",PUBLISHED
513,Europe and Northern America,2012,Female,10 to 14 years,RATE_PER_1000,0.28,"United Nations, Department of Economic and Social Affairs, Population Division (2022). World Population Prospects: The 2022 Revision, custom data acquired via website.",PUBLISHED
513,Europe and Northern America,2011,Female,10 to 14 years,RATE_PER_1000,0.3,"United Nations, Department of Economic and Social Affairs, Population Division (2022). World Population Prospects: The 2022 Revision, custom data acquired via website.",PUBLISHED
513,Europe and Northern America,2013,Female,10 to 14 years,RATE_PER_1000,0.22,"United Nations, Department of Economic and Social Affairs, Population Division (2022). World Population Prospects: The 2022 Revision, custom data acquired via website.",PUBLISHED
513,Europe and Northern America,2015,Female,10 to 14 years,RATE_PER_1000,0.14,"United Nations, Department of Economic and Social Affairs, Population Division (2022). World Population Prospects: The 2022 Revision, custom data acquired via website.",PUBLISHED
513,Europe and Northern America,2014,Female,10 to 14 years,RATE_PER_1000,0.18,"United Nations, Department of Economic and Social Affairs, Population Division (2022). World Population Prospects: The 2022 Revision, custom data acquired via website.",PUBLISHED
516,Namibia,2012,Female,10 to 14 years,RATE_PER_1000,3.95,Namibia 2013 Demographic and Health Survey,PUBLISHED
516,Namibia,2011,Female,10 to 14 years,RATE_PER_1000,2.26,Namibia 2013 Demographic and Health Survey,PUBLISHED
516,Namibia,2005,Female,10 to 14 years,RATE_PER_1000,1.88,Namibia 2006-2007 Demographic and Health Survey,PUBLISHED
516,Namibia,2004,Female,10 to 14 years,RATE_PER_1000,2.82,Namibia 2006-2007 Demographic and Health Survey,PUBLISHED
516,Namibia,2002,Female,10 to 14 years,RATE_PER_1000,3.28,Namibia 2006-2007 Demographic and Health Survey,PUBLISHED
516,Namibia,2006,Female,10 to 14 years,RATE_PER_1000,1.87,Namibia 2013 Demographic and Health Survey,PUBLISHED
516,Namibia,2009,Female,10 to 14 years,RATE_PER_1000,1.54,Namibia 2013 Demographic and Health Survey,PUBLISHED
520,Nauru,2008,Female,10 to 14 years,RATE_PER_1000,0,Registration National Statistics & WPP2022,PUBLISHED
520,Nauru,2009,Female,10 to 14 years,RATE_PER_1000,0,Registration National Statistics & WPP2022,PUBLISHED
520,Nauru,2006,Female,10 to 14 years,RATE_PER_1000,0,Registration National Statistics & WPP2022,PUBLISHED
520,Nauru,2007,Female,10 to 14 years,RATE_PER_1000,0,Registration National Statistics & WPP2022,PUBLISHED
520,Nauru,2001,Female,10 to 14 years,RATE_PER_1000,0,Registration National Statistics & WPP2022,PUBLISHED
520,Nauru,2000,Female,10 to 14 years,RATE_PER_1000,0,Registration National Statistics & WPP2022,PUBLISHED
520,Nauru,2002,Female,10 to 14 years,RATE_PER_1000,0,Registration National Statistics & WPP2022,PUBLISHED
524,Nepal,2014,Female,10 to 14 years,RATE_PER_1000,1.37,Nepal 2016 Demographic and Health Survey,PUBLISHED
524,Nepal,2011,Female,10 to 14 years,RATE_PER_1000,1.18,Nepal 2014 Multiple Indicator Cluster Survey,PUBLISHED
524,Nepal,2012,Female,10 to 14 years,RATE_PER_1000,2.37,Nepal 2019 Multiple Indicator Cluster Survey,PUBLISHED
524,Nepal,2017,Female,10 to 14 years,RATE_PER_1000,1.32,Nepal 2019 Multiple Indicator Cluster Survey,PUBLISHED
